order_id,run_id,asset_id,ticker,horizon,broker_selected,order_side,order_type,time_in_force,order_qty,order_notional_usd,order_notional_ccy,currency,fx_rate_used,fx_rate_source,price_used,price_source,min_notional_usd,order_status,fees_estimated_usd,fees_one_way,fees_round_trip,policy_id,policy_version,current_qty,qty_target,delta_qty,asof_date,execution_date,execution_hour
6d547047b1d9259d9f825f9d4e8c570528910c11ad74ec75a0d17242e40d6360,20260422-1835,NVDA,NVDA,INTRADAY,generic_us,SELL,MARKET,DAY,0.4582208811487106,85.33447469632438,85.33447469632438,USD,1.0,native_usd,186.23,features.close,50.0,READY,1.0,1.0,2.0,policy.topk.net_after_fees.v1,1,0.4582208811487106,0.0,-0.4582208811487106,2026-04-21,2026-04-22,1835
907102f6055f6b4983054fbe795aef6dd01f112807c02cd312a2a4aa7a2bd8aa,20260422-1835,NVDA,NVDA,LONG_TERM,generic_us,SELL,MARKET,DAY,0.4582208811487106,85.33447469632438,85.33447469632438,USD,1.0,native_usd,186.23,features.close,50.0,READY,1.0,1.0,2.0,policy.topk.net_after_fees.v1,1,0.4582208811487106,0.0,-0.4582208811487106,2026-04-21,2026-04-22,1835
