order_id,broker,status,filled_qty,avg_fill_price,fees_actual,sent_at,filled_at,error,paper_mode
5a45a055e9a1d566cebb2bf0f544dfad4c81c204b8c0d69c4b997617372966dc,generic_us,FILLED,0.5369704129302476,186.23,2.0,2026-04-22T19:11:04.350328+00:00,2026-04-22T19:11:04.350328+00:00,,True
cd48ab9de7dcaccda7b6bc3ee2953f5b7253e1d0f4d8a409811a1221822b28a3,generic_us,FILLED,0.4582208811487106,186.23,2.0,2026-04-22T19:36:21.172610+00:00,2026-04-22T19:36:21.172610+00:00,,True
