date,ticker,weight,proba,prediccion,ret_next
2000-01-18T00:00:00,AAPL.US,0.3333333333333333,0.7433598637580872,1,0.025206850105830236
2000-01-19T00:00:00,NVDA.US,0.3333333333333333,0.9812294244766235,1,-0.002864698104892094
2000-01-19T00:00:00,AMZN.US,0.3333333333333333,0.7354907989501953,1,-0.030833707528813092
2000-01-19T00:00:00,AAPL.US,0.3333333333333333,0.5500888824462891,1,0.06512762762762758
2000-01-20T00:00:00,NVDA.US,0.5,0.9731712937355042,1,-0.011049723756906049
2000-01-20T00:00:00,AMZN.US,0.5,0.8956446647644043,1,-0.04154440154440153
2000-01-21T00:00:00,NVDA.US,0.5,0.9867362380027771,1,-0.04469273743016755
2000-01-21T00:00:00,AMZN.US,0.5,0.6112568974494934,1,0.13003544956493696
2000-01-24T00:00:00,NVDA.US,0.3333333333333333,0.9965428709983826,1,-0.008654970760233804
2000-01-24T00:00:00,AAPL.US,0.3333333333333333,0.7357383966445923,1,0.05647058823529405
2000-01-24T00:00:00,AMZN.US,0.3333333333333333,0.6067451238632202,1,-0.012548124910879754
2000-01-25T00:00:00,NVDA.US,0.5,0.9543158411979675,1,-0.04129306276545541
2000-01-25T00:00:00,MSFT.US,0.5,0.5661969184875488,1,-0.033459780177025555
2000-01-26T00:00:00,NVDA.US,0.25,0.9881839752197266,1,-0.05242431700713768
2000-01-26T00:00:00,AMZN.US,0.25,0.6954882144927979,1,0.03286529856503617
2000-01-26T00:00:00,AAPL.US,0.25,0.5986629128456116,1,-0.0017242944005807503
2000-01-26T00:00:00,MSFT.US,0.25,0.557165801525116,1,-0.006239307638120195
2000-01-27T00:00:00,NVDA.US,0.3333333333333333,0.9867416024208069,1,-0.029090909090909056
2000-01-27T00:00:00,MSFT.US,0.3333333333333333,0.6625334620475769,1,-0.005063291139240533
2000-01-27T00:00:00,AAPL.US,0.3333333333333333,0.646425187587738,1,-0.07618181818181813
2000-01-28T00:00:00,NVDA.US,0.3333333333333333,0.9803441762924194,1,-0.00856072766185123
2000-01-28T00:00:00,AMZN.US,0.3333333333333333,0.6568230986595154,1,0.0465229372669802
2000-01-28T00:00:00,AAPL.US,0.3333333333333333,0.6561381220817566,1,0.020960440858098783
2000-01-31T00:00:00,NVDA.US,0.5,0.970973014831543,1,0.02374527792768477
2000-01-31T00:00:00,AAPL.US,0.5,0.7175993323326111,1,-0.03373493975903619
2000-02-01T00:00:00,NVDA.US,0.3333333333333333,0.953930675983429,1,0.027938850817079697
2000-02-01T00:00:00,AMZN.US,0.3333333333333333,0.8241115808486938,1,0.029655990510083052
2000-02-01T00:00:00,AAPL.US,0.3333333333333333,0.7009499073028564,1,-0.014364089775561029
2000-02-02T00:00:00,NVDA.US,0.5,0.9765104055404663,1,0.016153846153846185
2000-02-02T00:00:00,AAPL.US,0.5,0.6198999285697937,1,0.045541949195425646
2000-02-03T00:00:00,NVDA.US,0.5,0.9894248247146606,1,0.02346707040121121
2000-02-03T00:00:00,AAPL.US,0.5,0.624784529209137,1,0.04539734778821014
2000-02-04T00:00:00,NVDA.US,0.3333333333333333,0.9832097291946411,1,-0.061637080867850136
2000-02-04T00:00:00,AAPL.US,0.3333333333333333,0.7072398066520691,1,0.05611111111111122
2000-02-04T00:00:00,AMZN.US,0.3333333333333333,0.625688374042511,1,-0.04531568228105909
2000-02-07T00:00:00,NVDA.US,0.5,0.9871784448623657,1,0.04781923279033107
2000-02-07T00:00:00,AAPL.US,0.5,0.7486869692802429,1,0.007101525512887896
2000-02-08T00:00:00,NVDA.US,0.5,0.9852005243301392,1,0.02507522567703102
2000-02-08T00:00:00,MSFT.US,0.5,0.7074718475341797,1,-0.05402947062033836
2000-02-09T00:00:00,NVDA.US,0.5,0.9935073852539062,1,0.2047455968688845
2000-02-09T00:00:00,AMZN.US,0.5,0.8210895657539368,1,-0.050591900311526494
2000-02-10T00:00:00,NVDA.US,0.3333333333333333,0.9934262037277222,1,0.015228426395939021
2000-02-10T00:00:00,AMZN.US,0.3333333333333333,0.748793363571167,1,0.0
2000-02-10T00:00:00,AAPL.US,0.3333333333333333,0.6870140433311462,1,-0.04185022026431717
2000-02-11T00:00:00,NVDA.US,0.3333333333333333,0.9718880653381348,1,0.15999999999999992
2000-02-11T00:00:00,MSFT.US,0.3333333333333333,0.6726135015487671,1,-0.003201921152691578
2000-02-11T00:00:00,AMZN.US,0.3333333333333333,0.6552581191062927,1,-0.022968893555584735
2000-02-14T00:00:00,NVDA.US,0.3333333333333333,0.8460401892662048,1,-0.03879310344827591
2000-02-14T00:00:00,AMZN.US,0.3333333333333333,0.8194722533226013,1,-0.008463191832348116
2000-02-14T00:00:00,AAPL.US,0.3333333333333333,0.5817367434501648,1,0.02754511700198603
2000-02-15T00:00:00,NVDA.US,0.3333333333333333,0.8826260566711426,1,0.04591928251121091
2000-02-15T00:00:00,AMZN.US,0.3333333333333333,0.6645687222480774,1,-0.04227069502777403
2000-02-15T00:00:00,MSFT.US,0.3333333333333333,0.6193085312843323,1,-0.009537337662337664
2000-02-16T00:00:00,NVDA.US,0.5,0.9838354587554932,1,0.035499914251414966
2000-02-16T00:00:00,AMZN.US,0.5,0.9645171165466309,1,-0.023907200452680688
2000-02-17T00:00:00,AMZN.US,1.0,0.62298184633255,1,-0.061594202898550776
2000-02-18T00:00:00,NVDA.US,0.3333333333333333,0.9171397686004639,1,-0.027901454437518458
2000-02-18T00:00:00,AMZN.US,0.3333333333333333,0.6427046656608582,1,-0.0183783783783783
2000-02-18T00:00:00,MSFT.US,0.3333333333333333,0.6330581903457642,1,-0.013149589732800337
2000-02-22T00:00:00,AAPL.US,1.0,0.6336967945098877,1,0.021439240839996376
2000-02-23T00:00:00,NVDA.US,0.3333333333333333,0.9125978946685791,1,-0.0095628415300546
2000-02-23T00:00:00,AMZN.US,0.3333333333333333,0.8512651920318604,1,-0.028392958546280544
2000-02-23T00:00:00,MSFT.US,0.3333333333333333,0.6259192824363708,1,0.0053050397877985045
2000-02-24T00:00:00,AMZN.US,1.0,0.9328020811080933,1,0.010081823495032172
2000-02-25T00:00:00,AMZN.US,0.5,0.9391754269599915,1,-0.04889338926659914
2000-02-25T00:00:00,NVDA.US,0.5,0.8671428561210632,1,-0.00719071743748978
2000-02-28T00:00:00,AMZN.US,0.3333333333333333,0.9178261756896973,1,0.047604562737642464
2000-02-28T00:00:00,NVDA.US,0.3333333333333333,0.7007070183753967,1,0.053497942386831365
2000-02-28T00:00:00,MSFT.US,0.3333333333333333,0.5688791871070862,1,-0.023918741808650057
2000-02-29T00:00:00,AMZN.US,0.5,0.8220438957214355,1,-0.04355400696864109
2000-02-29T00:00:00,NVDA.US,0.5,0.6853957176208496,1,-0.02921874999999996
2000-03-01T00:00:00,AMZN.US,0.3333333333333333,0.9213907718658447,1,-0.050394656952033934
2000-03-01T00:00:00,NVDA.US,0.3333333333333333,0.6092535853385925,1,-0.06743924030259141
2000-03-01T00:00:00,MSFT.US,0.3333333333333333,0.5793492794036865,1,0.028190727893403933
2000-03-02T00:00:00,NVDA.US,0.5,0.8916752338409424,1,0.016223679668622815
2000-03-02T00:00:00,AMZN.US,0.5,0.8431380391120911,1,-0.0009590792838874984
2000-03-03T00:00:00,AMZN.US,1.0,0.8899989724159241,1,0.02303999999999995
2000-03-06T00:00:00,NVDA.US,0.5,0.8170872330665588,1,0.4241025641025642
2000-03-06T00:00:00,AMZN.US,0.5,0.5651695132255554,1,-0.006881451360650548
2000-03-07T00:00:00,AMZN.US,0.5,0.8864420652389526,1,0.0020472440944883097
2000-03-07T00:00:00,NVDA.US,0.5,0.8181324601173401,1,0.008282319049333742
2000-03-08T00:00:00,AMZN.US,1.0,0.9268601536750793,1,0.08140814081408143
2000-03-09T00:00:00,NVDA.US,0.5,0.821686327457428,1,0.17647058823529416
2000-03-09T00:00:00,AMZN.US,0.5,0.7154821753501892,1,-0.028048248801046505
2000-03-10T00:00:00,AMZN.US,0.5,0.9703301787376404,1,-0.02347488038277501
2000-03-10T00:00:00,MSFT.US,0.5,0.6140937209129333,1,-0.02970297029702973
2000-03-13T00:00:00,NVDA.US,0.5,0.7198298573493958,1,-0.26255860683188226
2000-03-13T00:00:00,AMZN.US,0.5,0.7149913311004639,1,0.004899709079773329
2000-03-14T00:00:00,AMZN.US,0.5,0.9485199451446533,1,-0.028645436538168423
2000-03-14T00:00:00,NVDA.US,0.5,0.6199104189872742,1,-0.04087193460490468
2000-03-15T00:00:00,AMZN.US,1.0,0.9240825772285461,1,0.03921568627450989
2000-03-16T00:00:00,NVDA.US,0.3333333333333333,0.9462972283363342,1,0.06063502176914093
2000-03-16T00:00:00,MSFT.US,0.3333333333333333,0.7202823758125305,1,0.04194191045402107
2000-03-16T00:00:00,AMZN.US,0.3333333333333333,0.669930100440979,1,-0.02173584905660375
2000-03-17T00:00:00,AMZN.US,0.5,0.9594635367393494,1,-0.009566424934423723
2000-03-17T00:00:00,MSFT.US,0.5,0.6090649962425232,1,-0.020126798832645676
2000-03-20T00:00:00,AMZN.US,0.25,0.9136126041412354,1,0.12758996728462368
2000-03-20T00:00:00,NVDA.US,0.25,0.7279019951820374,1,-0.0493938483117925
2000-03-20T00:00:00,MSFT.US,0.25,0.674447238445282,1,0.055253158056896234
2000-03-20T00:00:00,AAPL.US,0.25,0.577422559261322,1,0.0970731707317074
2000-03-21T00:00:00,NVDA.US,0.5,0.8200450539588928,1,0.007166947723440176
2000-03-21T00:00:00,AMZN.US,0.5,0.677872896194458,1,-0.023348991434097743
2000-03-22T00:00:00,NVDA.US,0.5,0.7549655437469482,1,0.01768522394307248
2000-03-22T00:00:00,AMZN.US,0.5,0.7311969995498657,1,-0.042438817371622584
2000-03-23T00:00:00,NVDA.US,1.0,0.7206646800041199,1,-0.04174807197943442
2000-03-24T00:00:00,NVDA.US,1.0,0.7320795059204102,1,-0.06577959008477297
2000-03-27T00:00:00,NVDA.US,0.3333333333333333,0.9397619962692261,1,-0.0746611532276591
2000-03-27T00:00:00,AMZN.US,0.3333333333333333,0.9043892025947571,1,-0.04102283604539858
2000-03-27T00:00:00,MSFT.US,0.3333333333333333,0.8607081770896912,1,0.0024024601191621198
2000-03-28T00:00:00,NVDA.US,0.5,0.8085352182388306,1,-0.06591360476663355
2000-03-28T00:00:00,AMZN.US,0.5,0.6184535026550293,1,-0.055325823470697255
2000-03-29T00:00:00,NVDA.US,0.5,0.8819674849510193,1,-0.005847176079734173
2000-03-29T00:00:00,AMZN.US,0.5,0.6207128763198853,1,0.0037735849056603765
2000-03-30T00:00:00,AMZN.US,0.5,0.9229468107223511,1,0.007518796992481258
2000-03-30T00:00:00,NVDA.US,0.5,0.6574390530586243,1,0.12926079401149582
2000-03-31T00:00:00,NVDA.US,0.5,0.9429038166999817,1,-0.07812500000000011
2000-03-31T00:00:00,AMZN.US,0.5,0.9383499026298523,1,-0.051343283582089505
2000-04-03T00:00:00,AMZN.US,0.5,0.9498056173324585,1,0.005978602894902485
2000-04-03T00:00:00,NVDA.US,0.5,0.7654080390930176,1,-0.036979969183358996
2000-04-04T00:00:00,NVDA.US,0.5,0.7865891456604004,1,0.22253333333333325
2000-04-04T00:00:00,AMZN.US,0.5,0.5635966658592224,1,-0.027369408820769436
2000-04-05T00:00:00,AMZN.US,0.3333333333333333,0.9296782612800598,1,0.03312429651069304
2000-04-05T00:00:00,NVDA.US,0.3333333333333333,0.829271674156189,1,0.04635183771403639
2000-04-05T00:00:00,MSFT.US,0.3333333333333333,0.7835828065872192,1,-0.004283894870904303
2000-04-06T00:00:00,AMZN.US,0.3333333333333333,0.8227689862251282,1,0.05151750972762659
2000-04-06T00:00:00,NVDA.US,0.3333333333333333,0.7605176568031311,1,0.06941838649155718
2000-04-06T00:00:00,MSFT.US,0.3333333333333333,0.5816493630409241,1,0.03558139534883731
2000-04-07T00:00:00,AMZN.US,0.3333333333333333,0.9587761759757996,1,-0.06187092954410889
2000-04-07T00:00:00,NVDA.US,0.3333333333333333,0.6366856694221497,1,-0.08869395711500971
2000-04-07T00:00:00,MSFT.US,0.3333333333333333,0.5685890913009644,1,-0.033685156074556466
2000-04-10T00:00:00,AMZN.US,0.25,0.9709531664848328,1,0.0
2000-04-10T00:00:00,MSFT.US,0.25,0.7855332493782043,1,-0.02544736230536837
2000-04-10T00:00:00,AAPL.US,0.25,0.7620136141777039,1,-0.044479999999999964
2000-04-10T00:00:00,NVDA.US,0.25,0.7448558211326599,1,-0.059465240641711214
2000-04-11T00:00:00,AMZN.US,0.25,0.8393315076828003,1,-0.11044493531082356
2000-04-11T00:00:00,MSFT.US,0.25,0.6756974458694458,1,-0.053654465243829774
2000-04-11T00:00:00,AAPL.US,0.25,0.6285731792449951,1,-0.08531480241125244
2000-04-11T00:00:00,NVDA.US,0.25,0.5682840943336487,1,-0.10382078690015917
2000-04-12T00:00:00,NVDA.US,0.5,0.932171642780304,1,-0.04276107093008508
2000-04-12T00:00:00,AMZN.US,0.5,0.6120749711990356,1,-0.14863426747073438
2000-04-13T00:00:00,NVDA.US,1.0,0.5790780782699585,1,-0.088016967126193
2000-04-14T00:00:00,NVDA.US,1.0,0.8142243027687073,1,0.051017441860465196
2000-04-17T00:00:00,AMZN.US,0.5,0.9302534461021423,1,0.1674458138546535
2000-04-17T00:00:00,NVDA.US,0.5,0.5842708349227905,1,0.177292214078274
2000-04-18T00:00:00,NVDA.US,0.3333333333333333,0.8587571978569031,1,-0.04780923293785966
2000-04-18T00:00:00,MSFT.US,0.3333333333333333,0.56344074010849,1,-0.02321251241310829
2000-04-18T00:00:00,AMZN.US,0.3333333333333333,0.5614398717880249,1,-0.02730251183108845
2000-04-19T00:00:00,AMZN.US,0.3333333333333333,0.9423368573188782,1,-0.019835329341317265
2000-04-19T00:00:00,MSFT.US,0.3333333333333333,0.7998069524765015,1,0.003177023764137754
2000-04-19T00:00:00,NVDA.US,0.3333333333333333,0.6532324552536011,1,-0.0053047125585986565
2000-04-20T00:00:00,AMZN.US,0.5,0.8674591779708862,1,-0.049064528445971756
2000-04-20T00:00:00,NVDA.US,0.5,0.7118653655052185,1,-0.04960932655339201
2000-04-24T00:00:00,NVDA.US,0.5,0.9170962572097778,1,0.10922615163773974
2000-04-24T00:00:00,AMZN.US,0.5,0.8069656491279602,1,0.0528006424412768
2000-04-25T00:00:00,NVDA.US,0.5,0.7469885349273682,1,-0.01023529411764712
2000-04-25T00:00:00,AMZN.US,0.5,0.6154256463050842,1,0.02021357742181551
2000-04-26T00:00:00,NVDA.US,0.3333333333333333,0.8513811230659485,1,0.08165933674075831
2000-04-26T00:00:00,AMZN.US,0.3333333333333333,0.8356403112411499,1,-0.011588785046728889
2000-04-26T00:00:00,MSFT.US,0.3333333333333333,0.7697875499725342,1,0.026617647058823524
2000-04-27T00:00:00,NVDA.US,0.3333333333333333,0.9264543652534485,1,-0.020549450549450565
2000-04-27T00:00:00,MSFT.US,0.3333333333333333,0.7594238519668579,1,-0.0008594757198109315
2000-04-27T00:00:00,AMZN.US,0.3333333333333333,0.7251309752464294,1,0.043683812405446165
2000-04-28T00:00:00,NVDA.US,0.25,0.9685007333755493,1,0.032200157073936975
2000-04-28T00:00:00,AMZN.US,0.25,0.8440581560134888,1,0.08606631636165973
2000-04-28T00:00:00,AAPL.US,0.25,0.7805801630020142,1,0.0020151539577624167
2000-04-28T00:00:00,MSFT.US,0.25,0.7120196223258972,1,0.05290322580645168
2000-05-01T00:00:00,NVDA.US,0.3333333333333333,0.9566084742546082,1,-0.03869565217391302
2000-05-01T00:00:00,AMZN.US,0.3333333333333333,0.7845589518547058,1,-0.06356356356356352
2000-05-01T00:00:00,MSFT.US,0.3333333333333333,0.6204480528831482,1,-0.04861111111111105
2000-05-02T00:00:00,NVDA.US,0.3333333333333333,0.9087383151054382,1,-0.016282225237449044
2000-05-02T00:00:00,MSFT.US,0.3333333333333333,0.8544678092002869,1,0.009875483039931243
2000-05-02T00:00:00,AMZN.US,0.3333333333333333,0.7460394501686096,1,-0.03563156957063962
2000-05-03T00:00:00,NVDA.US,1.0,0.9337193965911865,1,0.012183908045977132
2000-05-04T00:00:00,NVDA.US,0.3333333333333333,0.9727585911750793,1,0.04621848739495782
2000-05-04T00:00:00,AMZN.US,0.3333333333333333,0.7307098507881165,1,0.06247729749364317
2000-05-04T00:00:00,MSFT.US,0.3333333333333333,0.6089959740638733,1,0.009653605905735496
2000-05-05T00:00:00,AMZN.US,0.3333333333333333,0.8906412720680237,1,-0.042393162393162376
2000-05-05T00:00:00,NVDA.US,0.3333333333333333,0.8433229923248291,1,-0.03668728969933788
2000-05-05T00:00:00,MSFT.US,0.3333333333333333,0.6423370838165283,1,-0.018419572553430852
2000-05-08T00:00:00,NVDA.US,0.25,0.9404060244560242,1,-0.014084507042253502
2000-05-08T00:00:00,AMZN.US,0.25,0.8094679117202759,1,0.004105676544091441
2000-05-08T00:00:00,AAPL.US,0.25,0.7065057158470154,1,-0.04249909189974577
2000-05-08T00:00:00,MSFT.US,0.25,0.5932058691978455,1,-0.028649190660363866
2000-05-09T00:00:00,NVDA.US,0.5,0.9450778365135193,1,-0.09851428571428578
2000-05-09T00:00:00,AAPL.US,0.5,0.6328298449516296,1,-0.058137329286798156
2000-05-10T00:00:00,NVDA.US,0.25,0.9784090518951416,1,0.04272312373225162
2000-05-10T00:00:00,AMZN.US,0.25,0.7225958108901978,1,0.029450384543237673
2000-05-10T00:00:00,AAPL.US,0.25,0.6785264611244202,1,0.03524317792770115
2000-05-10T00:00:00,MSFT.US,0.25,0.5720826983451843,1,0.025381477564586863
2000-05-11T00:00:00,AMZN.US,0.3333333333333333,0.8106725215911865,1,-0.020590379008746384
2000-05-11T00:00:00,MSFT.US,0.3333333333333333,0.701144278049469,1,0.01385000736702513
2000-05-11T00:00:00,AAPL.US,0.3333333333333333,0.6853383183479309,1,0.04678533216613179
2000-05-12T00:00:00,AMZN.US,0.25,0.9566740393638611,1,0.04297674418604647
2000-05-12T00:00:00,NVDA.US,0.25,0.9330518245697021,1,0.06896551724137923
2000-05-12T00:00:00,AAPL.US,0.25,0.6046810746192932,1,-0.06151272997584101
2000-05-12T00:00:00,MSFT.US,0.25,0.5979519486427307,1,0.008138351983723258
2000-05-15T00:00:00,AMZN.US,0.3333333333333333,0.9604604840278625,1,0.05351409204423829
2000-05-15T00:00:00,NVDA.US,0.3333333333333333,0.9448795914649963,1,0.1026392961876832
2000-05-15T00:00:00,AAPL.US,0.3333333333333333,0.6506922245025635,1,0.04643564356435648
2000-05-16T00:00:00,AMZN.US,0.3333333333333333,0.9288994073867798,1,0.032847951236031125
2000-05-16T00:00:00,NVDA.US,0.3333333333333333,0.8427469730377197,1,0.17553191489361697
2000-05-16T00:00:00,AAPL.US,0.3333333333333333,0.7047206163406372,1,-0.04087425489639507
2000-05-17T00:00:00,AAPL.US,0.25,0.830657958984375,1,-0.006116207951070374
2000-05-17T00:00:00,MSFT.US,0.25,0.814147412776947,1,-0.022159846358398627
2000-05-17T00:00:00,NVDA.US,0.25,0.7201807498931885,1,-0.0678733031674208
2000-05-17T00:00:00,AMZN.US,0.25,0.6622440814971924,1,-0.09213114754098362
2000-05-18T00:00:00,AMZN.US,0.3333333333333333,0.8670337796211243,1,-0.049656915854098926
2000-05-18T00:00:00,NVDA.US,0.3333333333333333,0.6843112111091614,1,-0.008737864077669966
2000-05-18T00:00:00,AAPL.US,0.3333333333333333,0.5619304776191711,1,-0.0669975186104218
2000-05-19T00:00:00,AAPL.US,0.5,0.8567536473274231,1,-0.04319148936170214
2000-05-19T00:00:00,MSFT.US,0.5,0.6788457036018372,1,-0.013372271749154674
2000-05-22T00:00:00,NVDA.US,0.3333333333333333,0.891173779964447,1,-0.008272058823529327
2000-05-22T00:00:00,AAPL.US,0.3333333333333333,0.8197866082191467,1,-0.04591950189014893
2000-05-22T00:00:00,AMZN.US,0.3333333333333333,0.8090459108352661,1,-0.10003855050115662
2000-05-23T00:00:00,AMZN.US,0.3333333333333333,0.969477117061615,1,0.040051402869993646
2000-05-23T00:00:00,AAPL.US,0.3333333333333333,0.9013873338699341,1,0.02190886843025286
2000-05-23T00:00:00,MSFT.US,0.3333333333333333,0.6646589636802673,1,0.037505934483304415
2000-05-24T00:00:00,NVDA.US,0.5,0.9106528162956238,1,-0.014084507042253502
2000-05-24T00:00:00,AAPL.US,0.5,0.8925163149833679,1,-0.004789599726308658
2000-05-25T00:00:00,AMZN.US,0.25,0.9686856865882874,1,0.0219780219780219
2000-05-25T00:00:00,AAPL.US,0.25,0.9044592380523682,1,-0.010312822275695965
2000-05-25T00:00:00,NVDA.US,0.25,0.6833616495132446,1,0.004761904761904745
2000-05-25T00:00:00,MSFT.US,0.25,0.6733470559120178,1,-0.0009756097560975618
2000-05-26T00:00:00,AMZN.US,0.25,0.7432100176811218,1,0.11290322580645151
2000-05-26T00:00:00,AAPL.US,0.25,0.6174512505531311,1,0.013777932152367667
2000-05-26T00:00:00,MSFT.US,0.25,0.6116473078727722,1,0.03157552083333348
2000-05-26T00:00:00,NVDA.US,0.25,0.5808019042015076,1,0.041706161137440745
2000-05-30T00:00:00,AMZN.US,0.5,0.8330389261245728,1,-0.03497584541062804
2000-05-30T00:00:00,AAPL.US,0.5,0.727357029914856,1,-0.04065783462768391
