date,capital
2001-01-03,0.6727708745906223
2001-01-04,0.6409161858584622
2001-01-05,0.6572977163860383
2001-01-08,0.6850750052934814
2001-01-09,0.6941941641542824
2001-01-10,0.7304300238452031
2001-01-11,0.7239912593147454
2001-01-12,0.7130767670784575
2001-01-16,0.7189749145215112
2001-01-17,0.7571138123915571
2001-01-18,0.773369581100603
2001-01-19,0.7521410930483967
2001-01-22,0.7771812481550187
2001-01-23,0.797294024361767
2001-01-24,0.7656272048514727
2001-01-25,0.7894693659224994
2001-01-26,0.7940743899236209
2001-01-29,0.7850085889463458
2001-01-30,0.7647334570680954
2001-01-31,0.7584763856067209
2001-02-01,0.7268306464872527
2001-02-02,0.7319818788471322
2001-02-05,0.7608743089443482
2001-02-06,0.7446736394153831
2001-02-07,0.7268124895225462
2001-02-08,0.70046067561831
2001-02-09,0.7152763911110125
2001-02-12,0.7043134697149772
2001-02-13,0.7295492785862964
2001-02-14,0.7560155480107337
2001-02-15,0.7502474016669963
2001-02-16,0.7157570807665016
2001-02-20,0.7232345390367163
2001-02-21,0.7175392852939962
2001-02-22,0.7025934748273577
2001-02-23,0.7154752536373628
2001-02-26,0.7068253136195185
2001-02-27,0.6786230788334913
2001-02-28,0.7003445840862648
2001-03-01,0.6859504691830861
2001-03-02,0.711579141493241
2001-03-05,0.7208516527652581
2001-03-06,0.7419766607819197
2001-03-07,0.7338519553269991
2001-03-08,0.7203100569924841
2001-03-09,0.6873302739707473
2001-03-12,0.7229088947934467
2001-03-13,0.739299667949983
2001-03-14,0.7446423104629396
2001-03-15,0.745163384084271
2001-03-16,0.7551849039798386
2001-03-19,0.727629441612978
2001-03-20,0.7308189430573565
2001-03-21,0.762755730868963
2001-03-22,0.7870989988754192
2001-03-23,0.7896071764867343
2001-03-26,0.81233005183703
2001-03-27,0.7789401254745817
2001-03-28,0.7740277772227546
2001-03-29,0.7744081261584685
2001-03-30,0.7623579732205072
2001-04-02,0.7445503827924708
2001-04-03,0.7184346297764965
2001-04-04,0.7683418887249706
2001-04-05,0.7435693730415405
2001-04-06,0.752302048290542
2001-04-09,0.8045619639117917
2001-04-10,0.8294847830341915
2001-04-11,0.8604059024368682
2001-04-12,0.8280319665464954
2001-04-16,0.8688380635697784
2001-04-17,0.9277123848814361
2001-04-18,0.9440156680427855
2001-04-19,0.9349964070353123
2001-04-20,0.9321913159689323
2001-04-23,0.9033645640772292
2001-04-24,0.9349170917363623
2001-04-25,0.9187528598109691
2001-04-26,0.9780239176338508
2001-04-27,1.0201910281049198
2001-04-30,1.0638866623325296
2001-05-01,1.0643687536231587
2001-05-02,1.0588526467097867
2001-05-03,1.0908224440823353
2001-05-04,1.0827290621984724
2001-05-07,1.043259897729097
2001-05-08,1.0012244332985913
2001-05-09,0.9676925501688479
2001-05-10,0.9586665408722016
2001-05-11,0.9506214353084376
2001-05-14,0.9651152529535082
2001-05-15,1.007072749690383
2001-05-16,1.0207832808805624
2001-05-17,1.0167694817622173
2001-05-18,1.055835853572942
2001-05-21,1.066380095274595
2001-05-22,1.0446283836278927
2001-05-23,1.073578919568007
2001-05-24,1.0658229861445103
2001-05-25,1.0414596469467112
2001-05-29,1.006310842069514
2001-05-30,1.0281718865262879
2001-05-31,1.0686350251616745
2001-06-01,1.065530781681983
2001-06-04,1.08214598622158
2001-06-05,1.0512266267437278
2001-06-06,1.088683701063098
2001-06-07,1.0638872735021505
2001-06-08,1.018051234380206
2001-06-11,1.025645848891345
2001-06-12,1.0050005481437327
2001-06-13,0.9697101230652546
2001-06-14,0.9647153493315059
2001-06-15,0.9377757917325241
2001-06-18,0.9071993381864506
2001-06-19,0.9625353441680667
2001-06-20,0.9878540779672825
2001-06-21,0.9661550790046648
2001-06-22,0.990256678451018
2001-06-25,1.0169102907806706
2001-06-26,1.0202410618939626
2001-06-27,1.034911672166413
2001-06-28,1.0287319314449832
2001-06-29,1.0108861504027935
2001-07-02,1.0056753841030284
2001-07-03,1.0028376696467216
2001-07-05,0.973226816551843
2001-07-06,0.9835633859663034
2001-07-09,0.9652515870742266
2001-07-10,0.9841584844378342
2001-07-11,1.0487317474420612
2001-07-12,1.058500778576646
2001-07-13,1.010580723208488
2001-07-16,1.0525846529887428
2001-07-17,1.0145321716115014
2001-07-18,1.0176978093987468
2001-07-19,1.0016220582467452
2001-07-20,0.9603478768659711
2001-07-23,0.9586414770883857
2001-07-24,0.9207033793954392
2001-07-25,0.9506510819052891
2001-07-26,0.9558587597346924
2001-07-27,0.9551833999403457
2001-07-30,0.9588356765605244
2001-07-31,0.978123440752426
2001-08-01,0.9903953772648857
2001-08-02,0.9814993881933027
2001-08-03,0.9776486507890548
2001-08-06,0.9666523982113955
2001-08-07,0.9389910191472276
2001-08-08,0.9203455563474231
2001-08-09,0.904542593147805
2001-08-10,0.9194312483139602
2001-08-13,0.9175685334847699
2001-08-14,0.9001183978850296
2001-08-15,0.9108272047258809
2001-08-16,0.8868833097022669
2001-08-17,0.8974325911098051
2001-08-20,0.873168355736711
2001-08-21,0.8989740915018084
2001-08-22,0.8707647703260194
2001-08-23,0.9102808116503668
2001-08-24,0.9231656438795918
2001-08-27,0.9039846790860583
2001-08-28,0.8695330389987612
2001-08-29,0.8467504892703139
2001-08-30,0.8635615091351905
2001-08-31,0.8328986291082725
2001-09-04,0.8294983880240479
2001-09-05,0.8238981614360676
2001-09-06,0.8320909905892742
2001-09-07,0.8294123397357445
2001-09-10,0.7934413902822758
2001-09-17,0.7617853116838694
2001-09-18,0.779737301715282
2001-09-19,0.7544067194649081
2001-09-20,0.7416767089041251
2001-09-21,0.7693409071497779
2001-09-24,0.7397503101980181
2001-09-25,0.7154776170428518
2001-09-26,0.7033002664632846
2001-09-27,0.7089264561601638
2001-09-28,0.6988678303286389
2001-10-01,0.6906290074821596
2001-10-02,0.724347637030001
2001-10-03,0.76546649225491
2001-10-04,0.7802633081723191
2001-10-05,0.7839779014161069
2001-10-08,0.7613886824272014
2001-10-09,0.7960392761090274
2001-10-10,0.8376897933556496
2001-10-11,0.8675991759877092
2001-10-12,0.8862344446312045
2001-10-15,0.9279204694809503
2001-10-16,0.8815244460069027
2001-10-17,0.8953871291286638
2001-10-18,0.8813583455891968
2001-10-19,0.9186128928003569
2001-10-22,0.9201180852833776
2001-10-23,0.9029093241656544
2001-10-24,0.915586448476868
2001-10-25,0.8908086311910025
2001-10-26,0.8457931016948173
2001-10-29,0.8234775647293258
2001-10-30,0.8513635095349323
2001-10-31,0.8862007487387847
2001-11-01,0.8699500921373233
2001-11-02,0.8904397067224451
2001-11-05,0.9054597402054487
2001-11-06,0.9190842364131047
2001-11-07,0.8841890964057308
2001-11-08,0.8932317587628889
2001-11-09,0.8931128919045406
2001-11-12,0.9101630087185942
2001-11-13,0.9267037747027171
2001-11-14,0.9009458748679391
2001-11-15,0.8871266180694567
2001-11-16,0.9046334600122553
2001-11-19,0.8709057091781318
2001-11-20,0.873429624018953
2001-11-21,0.8880603600251632
2001-11-23,0.9497509530349112
2001-11-26,0.9322939053506015
2001-11-27,0.9131011244785571
2001-11-28,0.9299251946555566
2001-11-29,0.9440059412734368
2001-11-30,0.9275316114437516
2001-12-03,0.9745028294098848
2001-12-04,1.0272989459036714
2001-12-05,0.9838314024916099
2001-12-06,0.9719859719242008
2001-12-07,0.966469023683145
2001-12-10,0.9793813439157075
2001-12-11,0.9766602899980906
2001-12-12,0.953452221742619
2001-12-13,0.9526894599652249
2001-12-14,0.9744268448601662
2001-12-17,0.9851158313133358
2001-12-18,0.9926133699618053
2001-12-19,0.9489772089273572
2001-12-20,0.9487811700626938
2001-12-21,0.9642869651848612
2001-12-24,0.988841563699825
2001-12-26,0.9791233535554114
2001-12-27,1.000964473236909
2001-12-28,0.9854652802068788
2001-12-31,1.0121533276045798
2002-01-02,1.0531204869397075
2002-01-03,1.0832521225189704
2002-01-04,1.0709264634863451
2002-01-07,1.0558749835800405
2002-01-08,1.02660052345312
2002-01-09,0.997219790556715
2002-01-10,0.979391663398259
2002-01-11,0.9482961719475304
2002-01-14,0.9786374328085023
2002-01-15,0.932643277406471
2002-01-16,0.9855708243450316
2002-01-17,0.9891913532635762
2002-01-18,0.9987978951178279
2002-01-22,1.0351236950259013
2002-01-23,1.0673075983177243
2002-01-24,1.077491802405227
2002-01-25,1.0981173984474315
2002-01-28,1.0878008521139986
2002-01-29,1.0988865751539076
2002-01-30,1.1264524345524882
2002-01-31,1.1123262106564011
2002-02-01,1.0894185802449934
2002-02-04,1.073899063740671
2002-02-05,1.0699826735452933
2002-02-06,1.0530791158940225
2002-02-07,1.0592321105351121
2002-02-08,1.0974168976519294
2002-02-11,1.1189029908516246
2002-02-12,1.1176045583856091
2002-02-13,1.1153606361666044
2002-02-14,1.0827304433765075
2002-02-15,1.0449747614058982
2002-02-19,1.0541896387755847
2002-02-20,1.0400361667735052
2002-02-21,1.0374716986406372
2002-02-22,1.09541482917397
2002-02-25,1.1102255427346601
2002-02-26,1.0629097486952048
2002-02-27,1.0553120594092698
2002-02-28,1.1280582373712154
2002-03-01,1.1888210714428815
2002-03-04,1.163152447851347
2002-03-05,1.1686145561686874
2002-03-06,1.1535546797092666
2002-03-07,1.1865192996966245
2002-03-08,1.1882722581341645
2002-03-11,1.1650384459989527
2002-03-12,1.1401892316849176
2002-03-13,1.1064907473863845
2002-03-14,1.1371396521906951
2002-03-15,1.1598193290842318
2002-03-18,1.1443180624401845
2002-03-19,1.1174480397004194
2002-03-20,1.1442738222496591
2002-03-21,1.152997661624735
2002-03-22,1.1085783953271275
2002-03-25,1.1165303440249086
2002-03-26,1.0985248642232566
2002-03-27,1.093316151348182
2002-03-28,1.1122248169222986
2002-04-01,1.0828489680197255
2002-04-02,1.0701549633162506
2002-04-03,1.0823048507387665
2002-04-04,1.0703987216521957
2002-04-05,1.0928001836995624
2002-04-08,1.055948556381002
2002-04-09,1.0448118344039246
2002-04-10,1.0223711743181294
2002-04-11,1.0385190990643225
2002-04-12,1.058157466808838
2002-04-15,1.0865655935476994
2002-04-16,1.1169870666014587
2002-04-17,1.092576132799425
2002-04-18,1.0746621124468982
2002-04-19,1.0590722724094788
2002-04-22,1.0341783685349604
2002-04-23,1.0342494460860625
2002-04-24,1.051597816240199
2002-04-25,1.0193946915826775
2002-04-26,1.0425406172716856
2002-04-29,1.0575676150502324
2002-04-30,1.0549470034018673
2002-05-01,1.0328801225009097
2002-05-02,1.0118127464138273
2002-05-03,0.988073343862578
2002-05-06,0.9935116988282999
2002-05-07,1.0630575177462809
2002-05-08,1.035826993835919
2002-05-09,0.9909139076547995
2002-05-10,1.0311216044979723
2002-05-13,1.1028043974204589
2002-05-14,1.1201348379761378
2002-05-15,1.1187223358241551
2002-05-16,1.1288927393931676
2002-05-17,1.128249351421878
2002-05-20,1.0718368838507841
2002-05-21,1.1090902219975483
2002-05-22,1.147126665738186
2002-05-23,1.1115101835648826
2002-05-24,1.0870684898632714
2002-05-28,1.0973169334287673
2002-05-29,1.0906628728192724
2002-05-30,1.054607922779175
2002-05-31,1.0253780760072018
2002-06-03,1.0394187291914319
2002-06-04,1.0334485846918269
2002-06-05,1.0285102229975305
2002-06-06,1.0212291768807265
2002-06-07,1.002635720107132
2002-06-10,0.968753239087169
2002-06-11,0.94563728526676
2002-06-12,0.9401965069476004
2002-06-13,0.9472147025598818
2002-06-14,0.9786502602158237
2002-06-17,0.9786716752906991
2002-06-18,0.9416978971427358
2002-06-19,0.9252520733381279
2002-06-20,0.9081745388612966
2002-06-21,0.9200170676149058
2002-06-24,0.8897787020697322
2002-06-25,0.8742443555266851
2002-06-26,0.8688376276774135
2002-06-27,0.8888591080611236
2002-06-28,0.862319452558453
2002-07-01,0.8410465584268988
2002-07-02,0.8793152943101027
2002-07-03,0.9391013154986944
2002-07-05,0.9307465097529717
2002-07-08,0.9243069217451856
2002-07-09,0.8991582374019719
2002-07-10,0.9489178007677362
2002-07-11,0.9313909519003486
2002-07-12,0.9759632187938574
2002-07-15,0.9677352562688688
2002-07-16,0.9329031237585979
2002-07-17,0.9042014290535162
2002-07-18,0.8845475305893238
2002-07-19,0.8672468026804941
2002-07-22,0.8281858206830885
2002-07-23,0.8508426023778392
2002-07-24,0.8083004722589472
2002-07-25,0.8220076956526202
2002-07-26,0.8614892734243894
2002-07-29,0.8880431606536697
2002-07-30,0.8692830732615858
2002-07-31,0.8372567822499558
2002-08-01,0.8158405530077028
2002-08-02,0.7866964360514506
2002-08-05,0.8318880476728795
2002-08-06,0.8353523011050689
2002-08-07,0.8653773161667793
2002-08-08,0.8599895742844962
2002-08-09,0.8640814179516763
2002-08-12,0.8396539173847591
2002-08-13,0.873729413975058
2002-08-14,0.9066909872092114
2002-08-15,0.92773735183259
2002-08-16,0.9651626305521236
2002-08-19,0.9594741201776755
2002-08-20,0.9717753685103052
2002-08-21,0.9712517091176077
2002-08-22,0.9382845315511947
2002-08-23,0.9318096305590587
2002-08-26,0.8975581795681487
2002-08-27,0.8802480269178842
2002-08-28,0.8966466364893042
2002-08-29,0.8858626664664678
2002-08-30,0.8503645771403804
2002-09-03,0.8639146418399529
2002-09-04,0.8324351798848932
2002-09-05,0.8631900312205446
2002-09-06,0.8818839258604249
2002-09-09,0.9099171091139419
2002-09-10,0.9146793603585385
2002-09-11,0.8935198256777236
2002-09-12,0.89219150208863
2002-09-13,0.8869712196992245
2002-09-16,0.8944180575374109
2002-09-17,0.8931359904139878
2002-09-18,0.8651575022934543
2002-09-19,0.860671065954503
2002-09-20,0.8509178784166614
2002-09-23,0.8470398107698428
2002-09-24,0.8639586308884164
2002-09-25,0.8649362794538986
2002-09-26,0.8499489275640123
2002-09-27,0.8358069622608828
2002-09-30,0.8721197245822475
2002-10-01,0.8646168469623219
2002-10-02,0.8489014185513889
2002-10-03,0.8256920526938014
2002-10-04,0.8138358115360924
2002-10-07,0.8146176513194885
2002-10-08,0.8039938835669163
2002-10-09,0.8452587459247493
2002-10-10,0.882777029129653
2002-10-11,0.8909620631442611
2002-10-14,0.9229759963394557
2002-10-15,0.880898519136415
2002-10-16,0.881901328358851
2002-10-17,0.893888148467877
2002-10-18,0.9227596401685749
2002-10-21,0.9378365010183426
2002-10-22,0.9603261607301864
2002-10-23,0.9373193214804573
2002-10-24,0.9885340450405904
2002-10-25,0.9972959489662928
2002-10-28,0.9796134615754108
2002-10-29,1.02190429727554
2002-10-30,1.05720533265237
2002-10-31,1.0838764788666266
2002-11-01,1.1023732240714221
2002-11-04,1.0931391714242387
2002-11-05,1.113919596586071
2002-11-06,1.0570354358537424
2002-11-07,1.0419541790870805
2002-11-08,1.0054147213379467
2002-11-11,1.0440448887118294
2002-11-12,1.062904495032352
2002-11-13,1.1027925116863855
2002-11-14,1.116361553393328
2002-11-15,1.0944710681620242
2002-11-18,1.0597372254412951
2002-11-19,1.0851930916170145
2002-11-20,1.14162425041648
2002-11-21,1.1445880652895628
2002-11-22,1.148750213259496
2002-11-25,1.112176198211065
2002-11-26,1.1340054055954885
2002-11-27,1.1194135407365982
2002-11-29,1.125180209991725
2002-12-02,1.115805291531296
2002-12-03,1.0925201816473054
2002-12-04,1.0734041835295374
2002-12-05,1.0821168578485545
2002-12-06,1.043842323702215
2002-12-09,1.0755755794154607
2002-12-10,1.0841786643391131
2002-12-11,1.073326711400226
2002-12-12,1.0487402219716326
2002-12-13,1.0786192861179806
2002-12-16,1.0812181663778868
2002-12-17,1.0501015985847375
2002-12-18,1.0267187242986218
2002-12-19,1.029636357407567
2002-12-20,1.0476693544660267
2002-12-23,1.0349319174534701
2002-12-24,1.0119577043148877
2002-12-26,0.9813662373792789
2002-12-27,0.9764736291615302
2002-12-30,0.9841280894279202
2002-12-31,1.0289718495266091
2003-01-02,1.0479393836198247
2003-01-03,1.072930361621938
2003-01-06,1.0872828849977734
2003-01-07,1.0539160822631597
2003-01-08,1.0739167919160522
2003-01-09,1.0784751843865263
2003-01-10,1.0855114807990207
2003-01-13,1.0991629979785482
2003-01-14,1.0778336687004653
2003-01-15,1.0565868323069219
2003-01-16,1.024354927043825
2003-01-17,1.0080386408847686
2003-01-21,1.0023060847109873
2003-01-22,1.0260968628519982
2003-01-23,1.0045399811903388
2003-01-24,0.999265514694309
2003-01-27,1.0323288510451263
2003-01-28,1.0372651676429012
2003-01-29,1.0208668385047042
2003-01-30,1.0272357589067032
2003-01-31,1.045883119263982
2003-02-03,1.027150141311472
2003-02-04,1.0285619345799815
2003-02-05,1.0295551768559819
2003-02-06,0.9973510741376795
2003-02-07,1.0055172803246215
2003-02-10,0.9897002970610239
2003-02-11,0.9962893569231771
2003-02-12,0.9885206292204848
2003-02-13,1.0145321830540308
2003-02-14,1.0431698553285964
2003-02-18,1.0304758954256745
2003-02-19,1.0308315630842886
2003-02-20,1.0432060902428175
2003-02-21,1.0415050892634619
2003-02-24,1.0475607138420107
2003-02-25,1.0231231682489705
2003-02-26,1.037932675438835
2003-02-27,1.0490422882700425
2003-02-28,1.0311364707579325
2003-03-03,1.0288617433331668
2003-03-04,1.0376082175450798
2003-03-05,1.0330167288801009
2003-03-06,1.04043454528812
2003-03-07,1.024983304341909
2003-03-10,1.0226942981492275
2003-03-11,1.042339200587742
2003-03-12,1.0958275395881778
2003-03-13,1.0906435589374919
2003-03-14,1.136815081292298
2003-03-17,1.1376371092393518
2003-03-18,1.1386113547602232
2003-03-19,1.1396154700049015
2003-03-20,1.1430834804426564
2003-03-21,1.091872194127301
2003-03-24,1.112233149503639
2003-03-25,1.1150433747032162
2003-03-26,1.1016810126739485
2003-03-27,1.0803674564255248
2003-03-28,1.0477000556575868
2003-03-31,1.0633374326845162
2003-04-01,1.1068242200954312
2003-04-02,1.1113556872409918
2003-04-03,1.0896856800177193
2003-04-04,1.1007130486296755
2003-04-07,1.0987138093441657
2003-04-08,1.0677572917560174
2003-04-09,1.0823776945999433
2003-04-10,1.0619376257845903
2003-04-11,1.0731151562467631
2003-04-14,1.0670916362375964
2003-04-15,1.0596115728292672
2003-04-16,1.0711451467757949
2003-04-17,1.0845593036620162
2003-04-21,1.1041120081457585
2003-04-22,1.1121662795290443
2003-04-23,1.0947338420541433
2003-04-24,1.0990452092036938
2003-04-25,1.1312395795238686
2003-04-28,1.1421011109215649
2003-04-29,1.1384472830931747
2003-04-30,1.1456130801475182
2003-05-01,1.179921100280612
2003-05-02,1.2099329049946528
2003-05-05,1.2520553561435022
2003-05-06,1.242297660306059
2003-05-07,1.2543395090690321
2003-05-08,1.312344573263319
2003-05-09,1.3033290249293619
2003-05-12,1.2848267383309009
2003-05-13,1.267829508772143
2003-05-14,1.2726191698989333
2003-05-15,1.2753814867849222
2003-05-16,1.2208117584013134
2003-05-19,1.2130998044026842
2003-05-20,1.2025557460829108
2003-05-21,1.2294809590318967
2003-05-22,1.225791652581982
2003-05-23,1.2899545189194528
2003-05-27,1.2823512420675574
2003-05-28,1.3151576782345598
2003-05-29,1.3139647849960976
2003-05-30,1.2796982755520185
2003-06-02,1.2892313473598287
2003-06-03,1.3064780849872504
2003-06-04,1.320847140000144
2003-06-05,1.278222347016271
2003-06-06,1.2713996572465904
2003-06-09,1.2995306109618308
